DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
06-May-2025,EQ,"57.00","57.49","53.42","56.92","53.80","53.74","55.01","86.04","37.90",59698908,"3,28,41,48,967.74",119610
05-May-2025,EQ,"56.50","57.25","56.35","56.25","56.98","56.92","56.88","86.04","37.90",30173749,"1,71,61,75,665.67",68241
02-May-2025,EQ,"56.16","56.99","55.86","56.40","56.15","56.25","56.43","86.04","37.90",42139460,"2,37,78,59,412.47",97710
30-Apr-2025,EQ,"57.70","57.90","56.00","57.70","56.00","56.40","56.83","86.04","37.90",55507075,"3,15,44,49,784.85",114196
29-Apr-2025,EQ,"58.00","59.50","57.35","57.78","57.54","57.70","58.18","86.04","37.90",51629064,"3,00,36,81,512.27",93538
28-Apr-2025,EQ,"57.50","58.49","57.00","58.30","57.85","57.78","57.86","86.04","37.90",50641247,"2,93,02,71,367.82",106830
25-Apr-2025,EQ,"60.31","60.45","56.72","60.11","57.81","58.30","58.28","86.04","37.90",104362729,"6,08,18,22,314.05",196575
24-Apr-2025,EQ,"60.00","61.49","59.72","59.99","59.98","60.11","60.63","86.04","37.90",97850644,"5,93,25,61,316.51",159484
23-Apr-2025,EQ,"59.68","60.17","58.13","59.27","60.04","59.99","59.44","86.04","37.90",97968387,"5,82,33,18,692.75",171550
22-Apr-2025,EQ,"60.95","61.58","59.02","60.29","59.19","59.27","59.86","86.04","37.90",89155646,"5,33,68,50,545.09",179860
21-Apr-2025,EQ,"55.55","61.10","55.50","55.07","60.33","60.29","58.98","86.04","37.90",169658526,"10,00,71,53,172.27",315241
17-Apr-2025,EQ,"54.33","55.72","54.01","54.34","55.10","55.07","54.98","86.04","37.90",54279879,"2,98,43,86,034.48",109111
16-Apr-2025,EQ,"54.51","54.89","53.85","54.37","54.33","54.34","54.35","86.04","37.90",34690956,"1,88,56,22,132.97",88292
15-Apr-2025,EQ,"54.88","55.66","53.91","53.00","54.50","54.37","54.52","86.04","37.90",58941572,"3,21,35,63,054.58",137395
11-Apr-2025,EQ,"53.96","53.96","52.16","51.21","53.10","53.00","52.85","86.04","37.90",49591603,"2,62,08,14,088.62",112694
09-Apr-2025,EQ,"53.07","53.76","51.01","53.08","51.23","51.21","51.63","86.04","37.90",50850121,"2,62,56,09,539.80",136700
08-Apr-2025,EQ,"54.34","54.34","52.73","52.12","53.15","53.08","53.24","86.04","37.90",40949448,"2,18,03,49,619.42",104145
07-Apr-2025,EQ,"46.90","53.10","46.15","55.36","52.52","52.12","51.17","86.04","37.90",81905901,"4,19,14,21,618.64",248576
04-Apr-2025,EQ,"57.49","57.50","54.66","57.49","55.40","55.36","55.55","86.04","37.90",51863551,"2,88,11,34,438.68",112511
03-Apr-2025,EQ,"56.21","57.82","56.20","57.43","57.53","57.49","57.31","86.04","37.90",42914792,"2,45,94,93,820.05",86561
02-Apr-2025,EQ,"55.84","57.74","54.36","55.75","57.29","57.43","56.21","86.04","37.90",49530064,"2,78,42,93,808.55",89687
01-Apr-2025,EQ,"55.50","56.98","55.11","56.66","55.84","55.75","56.02","86.04","37.90",40810312,"2,28,61,94,041.78",92873
28-Mar-2025,EQ,"57.36","58.40","56.40","57.01","56.75","56.66","57.42","86.04","36.80",43376048,"2,49,07,12,153.82",86045
27-Mar-2025,EQ,"57.11","57.94","56.44","57.43","56.90","57.01","57.17","86.04","36.80",49678644,"2,83,98,92,137.55",98229
26-Mar-2025,EQ,"57.90","58.63","56.30","57.65","57.42","57.43","57.40","86.04","36.80",52250161,"2,99,92,16,736.14",97746
25-Mar-2025,EQ,"58.46","59.48","57.05","57.91","57.57","57.65","58.27","86.04","36.80",66615843,"3,88,14,97,291.71",145639
24-Mar-2025,EQ,"57.69","58.36","57.05","56.50","57.90","57.91","57.68","86.04","36.80",58367956,"3,36,67,33,073.42",122645
21-Mar-2025,EQ,"58.38","58.65","55.94","58.39","56.79","56.50","57.05","86.04","35.60",104724888,"5,97,49,54,158.72",196314
20-Mar-2025,EQ,"58.90","59.40","56.68","57.76","58.38","58.39","58.08","86.04","35.60",51729766,"3,00,43,40,071.21",111909
19-Mar-2025,EQ,"55.39","58.00","55.34","54.98","57.79","57.76","56.92","86.04","35.60",79465967,"4,52,29,94,724.35",150367
18-Mar-2025,EQ,"55.35","55.55","54.76","54.50","55.00","54.98","55.07","86.04","35.60",42339442,"2,33,16,82,371.02",90440
17-Mar-2025,EQ,"54.74","56.50","54.25","54.58","54.50","54.50","55.44","86.04","35.60",54133951,"3,00,13,40,422.27",136012
13-Mar-2025,EQ,"54.35","55.00","53.62","53.85","54.74","54.58","54.40","86.04","35.50",43837645,"2,38,46,14,839.21",85175
12-Mar-2025,EQ,"54.06","54.45","52.77","53.76","53.91","53.85","53.72","86.04","35.50",48314005,"2,59,55,03,174.30",86316
11-Mar-2025,EQ,"52.02","54.15","51.63","53.24","53.80","53.76","53.43","86.04","35.50",58522186,"3,12,66,30,115.22",106873
10-Mar-2025,EQ,"55.11","56.79","52.76","54.92","53.05","53.24","54.80","86.04","35.50",81450055,"4,46,32,43,893.74",194253
07-Mar-2025,EQ,"51.99","56.94","51.60","52.10","55.17","54.92","54.71","86.04","35.50",106855231,"5,84,56,32,781.39",208746
06-Mar-2025,EQ,"52.69","52.89","51.72","51.49","51.90","52.10","52.38","86.04","35.50",56090540,"2,93,78,66,414.61",130997
05-Mar-2025,EQ,"50.60","52.05","50.51","50.11","51.61","51.49","51.32","86.04","35.50",72632328,"3,72,76,32,717.89",138765
04-Mar-2025,EQ,"48.85","51.49","48.52","49.78","50.07","50.11","50.29","86.04","35.50",67731679,"3,40,62,95,356.92",154290
03-Mar-2025,EQ,"50.05","51.19","46.60","49.71","49.43","49.78","48.73","86.04","35.50",108578059,"5,29,10,76,888.79",272249
28-Feb-2025,EQ,"51.21","51.90","49.51","52.13","49.85","49.71","50.04","86.04","35.50",93211241,"4,66,38,75,194.54",277849
27-Feb-2025,EQ,"54.64","54.94","51.75","54.58","52.05","52.13","52.75","86.04","35.50",39073334,"2,06,11,15,204.04",128148
25-Feb-2025,EQ,"54.29","55.08","54.27","54.29","54.38","54.58","54.64","86.04","35.50",21791959,"1,19,07,75,210.41",54815
24-Feb-2025,EQ,"54.60","54.70","53.45","55.17","54.23","54.29","54.16","86.04","35.50",43162800,"2,33,75,17,418.78",110617
21-Feb-2025,EQ,"54.90","56.30","54.30","54.88","55.04","55.17","55.33","86.04","35.50",56799902,"3,14,28,69,936.58",143446
20-Feb-2025,EQ,"54.00","55.35","53.25","54.16","54.84","54.88","54.73","86.04","35.50",38873355,"2,12,74,74,343.00",96717
19-Feb-2025,EQ,"50.30","55.28","49.84","50.64","54.20","54.16","53.62","86.04","35.50",71927816,"3,85,68,53,909.02",157791
18-Feb-2025,EQ,"51.00","51.35","49.49","51.42","50.63","50.64","50.29","86.04","35.50",38970008,"1,95,99,69,035.41",120603
17-Feb-2025,EQ,"51.00","51.69","49.50","51.14","51.49","51.42","50.54","86.04","35.50",46742293,"2,36,23,21,617.01",159791
